Eagle_education_Edith,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
267.6549,22.2,20.6,1017.1,100.0,3.6
263.2381,22.2,20.0,1017.4,100.0,3.1
306.2277,22.8,20.0,1017.3,80.0,3.6
306.2277,22.8,20.6,1017.0,110.0,3.1
306.2277,23.3,20.0,1016.8,110.0,2.1
306.2277,24.4,20.6,1016.0,130.0,2.6
306.2277,24.4,20.0,1015.8,90.0,2.6
306.2277,24.4,20.0,1015.4,140.0,2.1
262.0603,23.9,19.4,1016.0,130.0,2.1
280.3162,23.3,19.4,1016.1,120.0,4.1
267.3604,22.8,19.4,1016.7,130.0,2.1
292.0942,22.8,18.9,1017.4,80.0,2.6
259.4103,21.7,19.4,1016.7,0.0,0.0
219.0706,21.7,20.0,1016.8,20.0,2.1
239.3877,21.7,20.0,1017.0,30.0,1.5
234.6765,21.7,19.4,1016.7,90.0,1.5
164.303,21.7,19.4,1016.7,20.0,2.1
126.0245,21.7,19.4,1015.9,50.0,4.1
128.969,21.7,19.4,1016.3,40.0,2.6
123.3744,21.7,19.4,1016.7,20.0,2.6
120.7244,21.7,18.9,1017.1,30.0,2.6
131.619,22.2,18.3,1017.3,30.0,3.1
172.5476,22.8,18.9,1017.5,60.0,4.1
249.9879,23.3,18.9,1017.6,80.0,3.6
267.9493,23.3,18.3,1018.0,80.0,3.6
227.0208,25.0,17.2,1018.2,70.0,3.6
287.6774,25.0,17.2,1018.3,80.0,4.6
292.3886,24.4,17.8,1018.6,80.0,3.1
243.2155,25.0,18.3,1018.4,90.0,4.6
308.2889,25.6,17.8,1017.9,110.0,5.1
312.7057,24.4,17.2,1018.1,80.0,4.6
292.9775,23.9,16.1,1018.4,100.0,3.6
291.2108,22.8,16.7,1018.7,110.0,4.6
242.921,22.2,17.2,1018.9,130.0,3.6
276.1939,21.1,17.2,1019.1,120.0,2.1
262.9436,20.6,17.2,1019.5,80.0,2.1
217.0095,20.0,17.2,1019.7,80.0,1.5
213.7705,20.0,17.2,1020.0,0.0,0.0
208.176,19.4,17.2,1019.9,0.0,0.0
244.6878,18.9,16.7,1019.6,10.0,2.1
210.2371,17.8,16.1,1019.4,0.0,0.0
124.8467,17.8,16.1,1019.2,340.0,2.1
128.0857,17.2,16.1,1019.4,340.0,2.1
123.08,17.2,16.1,1019.8,350.0,2.1
128.3801,18.3,16.1,1020.2,20.0,2.1
135.4469,20.0,16.7,1020.6,50.0,3.1
172.2531,22.2,17.2,1021.1,50.0,3.1
256.4658,23.3,16.1,1021.2,120.0,3.6
281.1995,23.9,15.6,1021.6,120.0,2.6
220.2484,24.4,16.1,1021.3,0.0,0.0
277.9606,26.1,15.6,1020.9,0.0,0.0
292.0942,26.1,14.4,1020.7,0.0,0.0
255.288,27.2,15.0,1020.2,0.0,0.0
302.6944,26.7,15.6,1019.7,100.0,2.6
286.2052,26.7,15.0,1019.3,120.0,3.6
325.6614,26.1,15.6,1019.2,110.0,3.6
268.5382,24.4,15.6,1019.7,120.0,4.6
222.604,23.3,15.6,1020.1,120.0,3.6
256.7602,21.1,15.0,1020.2,130.0,3.1
243.8044,20.6,15.0,1020.5,130.0,3.1
206.7037,19.4,15.0,1020.7,120.0,2.1
242.6266,18.3,15.0,1020.5,0.0,0.0
216.1261,17.8,15.6,1020.5,360.0,1.5
173.1365,17.8,15.0,1020.2,340.0,1.5
154.2917,16.7,15.0,1020.1,330.0,1.5
121.3133,16.7,15.0,1020.1,340.0,1.5
120.1355,16.1,14.4,1019.9,350.0,1.5
121.3133,16.1,14.4,1020.5,360.0,2.1
119.8411,17.2,15.0,1020.7,360.0,1.5
121.3133,20.6,16.7,1020.9,0.0,0.0
160.4751,22.8,17.2,1021.0,0.0,0.0
174.9031,23.9,18.3,1020.8,0.0,1.5
299.4554,25.0,17.2,1020.8,150.0,2.6
270.0104,26.1,15.0,1020.6,150.0,2.1
230.8486,26.7,15.6,1020.4,120.0,2.1
295.922,27.2,15.0,1020.0,0.0,0.0
279.4328,27.2,14.4,1019.4,130.0,2.6
255.288,27.2,15.0,1019.0,160.0,2.1
280.0217,27.2,15.6,1018.6,150.0,1.5
299.7499,27.2,16.7,1018.2,160.0,3.6
245.2767,25.6,17.2,1017.9,160.0,4.1
274.4272,23.9,17.2,1018.0,180.0,3.1
265.2992,22.8,16.7,1018.0,170.0,3.1
268.5382,22.2,16.1,1018.2,180.0,4.1
250.2823,20.6,15.6,1018.3,190.0,2.1
214.3594,20.0,15.6,1018.2,190.0,2.1
192.8646,19.4,15.0,1018.2,200.0,1.5
187.8589,19.4,15.6,1017.9,0.0,0.0
175.4921,18.9,15.0,1017.6,0.0,0.0
131.619,18.3,15.6,1017.2,0.0,0.0
123.08,17.8,15.0,1017.1,0.0,0.0
122.4911,17.2,15.0,1017.3,0.0,0.0
122.1967,18.3,16.1,1017.4,0.0,0.0
121.9022,20.6,16.7,1017.4,0.0,0.0
142.5137,22.2,17.2,1017.2,200.0,2.1
174.0198,24.4,17.8,1016.9,200.0,2.1
309.1722,25.6,17.8,1016.5,210.0,3.1
282.0829,26.1,17.2,1015.9,180.0,2.1
236.1487,27.8,17.8,1015.0,230.0,4.1
282.6718,28.3,17.8,1014.7,230.0,4.1
293.272,28.3,17.2,1014.2,230.0,5.1
273.5438,28.3,17.8,1013.5,230.0,3.1
285.3218,28.3,18.3,1012.7,220.0,3.6
286.2052,27.2,17.2,1012.1,230.0,3.6
262.6492,26.7,17.2,1012.0,220.0,4.6
280.0217,26.1,17.2,1011.9,230.0,2.6
160.1807,25.0,17.2,1011.6,200.0,3.6
290.3274,25.0,16.1,1011.7,200.0,3.6
214.6539,23.3,16.1,1011.4,200.0,4.1
211.1205,22.2,16.1,1011.3,210.0,4.1
220.2484,21.7,17.2,1010.9,200.0,3.1
166.3641,22.2,17.2,1010.3,190.0,2.6
126.3189,22.8,18.3,1009.7,200.0,1.5
130.4412,23.3,19.4,1009.7,200.0,3.1
131.0301,23.3,20.6,1008.8,200.0,2.6
124.5522,23.3,21.1,1008.7,230.0,1.5
123.08,23.9,21.7,1008.9,220.0,2.6
133.6802,24.4,22.2,1008.7,210.0,2.6
138.3914,25.6,22.8,1008.3,230.0,3.6
163.4196,27.2,22.8,1007.8,240.0,3.1
195.2202,27.2,22.2,1007.5,290.0,1.5
235.8543,28.3,22.2,1007.2,210.0,3.1
237.621,30.6,22.8,1006.8,210.0,3.1
262.9436,29.4,22.8,1006.4,210.0,2.1
217.0095,31.1,22.8,1005.8,230.0,4.1
147.2249,31.1,22.2,1005.0,230.0,3.6
146.0471,31.7,21.7,1004.7,230.0,3.1
300.6332,27.8,20.6,1005.0,20.0,3.1
274.7216,23.9,21.7,1006.0,240.0,2.6
259.9992,24.4,22.2,1005.8,230.0,2.6
127.2023,23.9,22.8,1006.5,320.0,1.5
212.5927,23.9,22.2,1007.6,340.0,2.6
202.8759,23.3,21.7,1007.8,340.0,3.1
187.8589,23.3,20.6,1008.1,340.0,2.6
192.5701,22.8,19.4,1008.7,340.0,3.1
132.7968,22.2,17.8,1008.6,320.0,1.5
121.3133,20.6,17.2,1008.6,310.0,2.1
122.4911,20.0,17.2,1009.0,320.0,2.1
122.4911,19.4,17.2,1009.5,330.0,2.1
127.7912,18.9,16.7,1010.2,330.0,1.5
122.1967,19.4,16.7,1010.8,310.0,2.1
120.1355,21.7,16.7,1011.3,310.0,2.1
120.1355,23.3,17.2,1011.6,330.0,1.5
120.4299,25.0,16.7,1011.7,340.0,3.1
116.8965,26.7,16.7,1012.0,340.0,2.6
126.9079,28.3,15.6,1011.8,340.0,2.6
173.7254,28.3,15.6,1011.8,340.0,2.6
184.3256,28.9,15.6,1011.8,320.0,2.1
222.3096,29.4,15.0,1011.7,290.0,4.1
228.493,30.0,13.9,1011.6,300.0,4.1
223.4874,30.0,14.4,1011.5,350.0,4.1
257.938,30.0,14.4,1011.5,330.0,3.1
258.8213,28.9,13.9,1011.7,330.0,2.1
266.7715,28.3,15.0,1011.9,0.0,0.0
225.843,25.6,16.1,1012.7,0.0,0.0
248.2211,25.0,17.2,1013.3,0.0,0.0
262.6492,22.8,17.8,1013.4,320.0,1.5
199.6369,21.7,16.7,1013.2,0.0,0.0
194.0424,21.1,17.8,1013.8,340.0,1.5
192.5701,20.6,16.7,1013.8,350.0,1.5
176.3754,20.0,16.1,1014.3,0.0,0.0
121.0188,20.6,15.6,1014.7,350.0,2.6
118.3688,20.0,15.0,1015.1,340.0,2.6
119.2521,20.0,14.4,1015.5,340.0,2.6
116.0132,20.6,14.4,1015.8,340.0,2.1
118.3688,21.7,15.6,1016.4,10.0,1.5
140.747,23.3,16.1,1016.8,40.0,2.1
163.4196,25.0,16.1,1017.2,50.0,2.1
272.9549,25.0,16.7,1017.6,80.0,2.1
262.0603,25.0,16.1,1017.7,0.0,0.0
223.4874,25.6,16.7,1017.5,120.0,1.5
297.0998,26.1,16.7,1017.4,120.0,1.5
292.0942,26.7,17.2,1017.2,140.0,1.5
244.6878,27.2,16.1,1017.1,220.0,1.5
268.8326,27.8,15.6,1016.7,0.0,0.0
290.6219,27.8,14.4,1016.7,0.0,0.0
246.16,27.8,15.0,1016.6,0.0,0.0
265.5937,25.6,16.1,1017.0,0.0,0.0
264.7103,24.4,16.1,1017.5,0.0,0.0
221.4262,23.3,17.2,1018.5,0.0,0.0
220.5429,21.1,17.2,1019.0,0.0,0.0
247.3378,20.0,17.8,1019.6,0.0,0.0
215.2428,19.4,17.2,1019.9,0.0,0.0
167.2475,18.3,16.1,1020.0,0.0,0.0
154.5861,18.3,16.7,1020.2,0.0,0.0
120.1355,17.8,16.7,1020.4,340.0,2.1
123.6689,17.8,16.7,1020.3,340.0,1.5
119.8411,17.2,16.7,1020.3,0.0,0.0
116.8965,18.3,17.2,1021.1,0.0,0.0
120.1355,21.1,18.9,1021.8,0.0,0.0
133.0913,23.3,20.6,1022.2,0.0,0.0
154.8806,25.6,20.6,1022.5,170.0,1.5
244.9822,26.7,19.4,1022.5,180.0,3.1
259.9992,27.8,18.3,1022.4,130.0,2.1
259.9992,28.3,18.3,1022.2,180.0,2.6
242.0377,28.9,18.3,1021.8,0.0,0.0
289.1497,30.0,18.9,1021.4,180.0,4.6
265.5937,28.3,18.9,1020.8,150.0,5.7
237.9154,28.9,18.9,1020.8,170.0,2.6
274.7216,28.3,17.8,1020.8,180.0,4.1
262.6492,28.3,17.2,1020.5,180.0,5.7
231.732,26.7,16.7,1020.7,180.0,3.6
262.3547,25.6,16.7,1021.2,180.0,4.1
261.7658,24.4,17.8,1021.6,190.0,4.1
265.2992,24.4,18.9,1021.7,180.0,3.6
258.2325,24.4,20.0,1022.0,180.0,3.1
185.5034,24.4,20.6,1021.9,170.0,2.1
170.4864,24.4,20.6,1021.8,180.0,2.1
153.7028,24.4,21.1,1021.5,170.0,2.6
117.191,24.4,21.1,1020.9,160.0,2.1
116.6021,23.9,21.1,1020.6,160.0,3.1
125.7301,23.9,21.7,1020.9,170.0,1.5
121.0188,23.9,21.7,1020.9,190.0,2.6
126.0245,25.0,22.2,1021.3,190.0,2.6
135.1524,26.1,22.8,1021.6,220.0,4.1
159.5918,26.7,23.3,1021.3,200.0,4.6
272.366,27.8,23.9,1021.0,220.0,4.1
266.1826,28.9,23.3,1021.0,230.0,4.1
237.9154,29.4,22.8,1019.9,220.0,4.1
285.6163,30.0,22.8,1019.3,230.0,4.1
286.7941,31.7,22.8,1018.9,230.0,5.7
260.58799999999997,32.2,21.7,1018.1,240.0,6.2
303.2833,31.7,22.2,1018.2,240.0,3.6
298.8665,31.7,22.2,1018.3,240.0,3.6
329.1948,30.6,21.7,1018.3,220.0,4.1
281.7884,29.4,21.7,1018.3,240.0,3.6
231.4375,28.9,21.7,1018.9,230.0,2.6
287.383,28.9,21.7,1019.0,240.0,3.1
226.7263,27.8,21.7,1019.3,190.0,2.6
164.5974,27.8,22.2,1019.1,230.0,2.1
244.9822,27.8,22.8,1018.7,230.0,2.6
224.0763,27.2,22.8,1018.2,220.0,3.1
165.1863,26.7,22.8,1017.9,210.0,4.1
127.7912,26.7,23.3,1018.4,0.0,0.0
130.1468,26.7,23.3,1018.5,230.0,2.1
130.4412,25.6,23.3,1018.6,210.0,3.1
131.9135,26.7,23.9,1018.6,210.0,4.1
140.1581,27.2,23.9,1019.0,240.0,2.6
161.9474,26.7,23.9,1019.0,230.0,2.6
217.5984,28.9,23.9,1018.9,220.0,4.6
267.066,30.6,23.9,1018.5,260.0,4.6
267.3604,30.6,24.4,1018.1,200.0,4.1
267.3604,31.7,24.4,1017.6,200.0,4.1
267.3604,32.8,23.9,1016.7,220.0,4.6
267.3604,33.3,23.9,1015.9,240.0,4.6
267.3604,34.4,23.9,1015.3,240.0,4.1
267.3604,32.2,22.8,1014.5,220.0,3.6
267.3604,27.8,22.2,1014.9,20.0,5.1
315.9446,26.7,23.3,1015.1,310.0,3.6
293.272,26.7,23.9,1015.0,0.0,0.0
287.0885,26.7,24.4,1015.2,0.0,0.0
296.8054,27.2,24.4,1015.6,0.0,0.0
276.7828,26.1,23.9,1015.2,0.0,0.0
159.8862,26.1,23.9,1015.3,0.0,0.0
141.9248,25.6,22.2,1015.7,30.0,3.6
209.0593,23.9,21.7,1014.3,140.0,2.6
236.7376,24.4,21.7,1014.1,150.0,2.1
174.0198,24.4,21.1,1013.7,200.0,1.5
128.0857,24.4,21.7,1013.3,220.0,1.5
131.3246,26.1,23.3,1013.2,250.0,1.5
131.0301,26.1,23.9,1013.4,230.0,1.5
150.7583,27.2,24.4,1013.2,230.0,3.6
173.4309,28.9,23.9,1013.5,250.0,5.1
244.3933,30.0,24.4,1013.0,240.0,4.1
274.7216,31.1,23.9,1012.9,260.0,3.6
247.0434,33.3,24.4,1012.5,250.0,3.6
295.922,33.9,23.9,1011.8,310.0,3.6
312.1168,34.4,23.3,1011.2,310.0,3.1
313.2946,35.0,22.8,1010.6,230.0,4.1
314.7668,35.0,22.8,1010.2,220.0,5.1
310.939,28.3,21.7,1010.2,40.0,3.6
321.5391,27.8,23.9,1011.6,350.0,4.6
302.6944,25.0,23.3,1011.2,170.0,1.5
290.6219,26.1,23.9,1011.3,0.0,0.0
278.8439,27.2,23.3,1011.6,0.0,0.0
271.4827,26.1,23.9,1012.2,0.0,0.0
141.6303,26.1,23.9,1012.4,0.0,0.0
143.6915,26.1,23.9,1012.3,0.0,0.0
191.3924,25.6,23.9,1012.1,0.0,0.0
142.5137,25.6,23.3,1011.9,0.0,0.0
146.0471,25.6,23.3,1011.7,330.0,1.5
153.7028,25.6,23.9,1011.8,330.0,1.5
131.3246,25.0,23.9,1011.9,0.0,0.0
127.7912,25.6,23.9,1012.3,0.0,0.0
139.2747,26.7,24.4,1012.7,240.0,1.5
166.3641,27.8,25.0,1012.7,230.0,2.6
224.6652,29.4,25.6,1013.0,220.0,4.6
228.7875,30.6,25.6,1012.8,220.0,3.1
220.8373,32.2,25.6,1012.6,210.0,3.1
263.827,33.3,25.0,1012.3,280.0,2.1
266.7715,33.9,25.6,1011.7,0.0,0.0
315.3557,34.4,24.4,1011.3,0.0,3.1
292.3886,35.0,24.4,1010.7,220.0,3.1
301.811,35.6,24.4,1010.1,220.0,4.6
245.8655,35.6,23.9,1010.1,230.0,5.1
318.5946,34.4,23.9,1009.5,220.0,6.7
303.2833,33.9,22.8,1009.4,210.0,4.1
299.1609,32.2,22.8,1010.4,230.0,3.1
259.1158,31.1,22.8,1011.5,230.0,2.1
147.8138,31.1,22.8,1012.1,230.0,2.1
292.3886,30.0,23.3,1011.9,0.0,0.0
261.4714,30.0,24.4,1011.8,200.0,2.6
157.2362,29.4,24.4,1011.8,200.0,3.1
102.763,29.4,24.4,1011.9,0.0,0.0
171.0753,28.3,24.4,1011.7,0.0,0.0
152.2305,27.8,24.4,1011.5,0.0,0.0
93.635,26.1,23.9,1011.7,330.0,1.5
87.4516,25.6,23.3,1012.4,310.0,2.1
181.97,26.1,23.9,1013.3,300.0,1.5
162.5363,28.3,23.9,1013.7,270.0,2.6
145.7526,29.4,23.3,1014.0,290.0,2.6
145.7526,31.1,23.3,1014.1,260.0,3.1
174.3142,31.7,22.8,1014.3,250.0,3.6
184.9145,32.8,23.3,1014.3,270.0,3.1
213.1816,33.9,22.8,1014.1,260.0,5.7
217.3039,33.9,22.8,1014.2,300.0,4.6
252.9323,34.4,22.2,1013.9,300.0,5.7
241.4488,34.4,21.7,1013.4,290.0,4.1
187.5645,34.4,22.2,1013.5,300.0,2.6
372.4789,33.9,21.7,1013.8,250.0,3.6
304.4611,33.9,21.7,1014.3,270.0,2.6
302.9888,32.2,21.7,1015.0,340.0,3.1
307.7,24.4,21.1,1015.0,330.0,4.6
310.939,23.9,22.2,1016.4,210.0,2.6
304.4611,23.9,22.8,1016.7,0.0,0.0
256.7602,23.9,21.7,1017.0,300.0,2.1
196.398,23.9,22.2,1017.6,240.0,3.6
188.1534,23.9,22.8,1017.0,320.0,2.1
166.6586,23.9,22.8,1017.5,290.0,2.1
139.5692,23.9,22.2,1017.9,280.0,2.1
142.2192,23.3,22.2,1018.4,310.0,1.5
141.3359,23.3,21.7,1019.0,330.0,2.1
147.2249,23.3,21.7,1019.6,320.0,2.6
161.064,24.4,21.7,1019.6,330.0,3.1
186.0922,26.1,22.2,1020.4,360.0,2.6
219.3651,27.8,21.7,1020.6,360.0,3.1
259.1158,28.9,20.6,1020.9,340.0,3.6
276.4883,30.0,21.1,1020.9,360.0,2.6
292.0942,30.0,20.6,1020.9,360.0,2.6
294.4498,31.7,21.7,1020.7,0.0,0.0
307.1111,31.7,21.1,1020.5,0.0,1.5
310.0556,32.2,21.1,1020.0,10.0,3.6
327.7226,32.2,20.6,1019.8,10.0,2.1
335.3783,32.2,20.0,1020.0,0.0,0.0
314.7668,31.1,20.6,1019.8,20.0,2.1
327.4281,30.6,20.6,1020.1,20.0,2.1
324.7781,28.3,22.2,1021.0,170.0,3.1
263.827,27.8,22.8,1021.7,180.0,3.6
252.9323,27.2,22.8,1021.4,150.0,3.6
325.0725,26.7,22.2,1021.3,170.0,2.1
242.0377,25.6,22.2,1021.5,190.0,2.1
233.2042,25.6,22.2,1021.3,0.0,0.0
207.2926,25.0,22.8,1021.7,240.0,2.1
168.7197,25.0,21.1,1021.2,250.0,1.5
168.4253,24.4,22.2,1020.8,0.0,0.0
158.7084,23.9,22.2,1020.9,340.0,1.5
158.414,23.9,22.8,1021.3,0.0,0.0
176.9643,25.0,22.8,1021.5,220.0,2.1
201.9925,26.7,22.8,1021.3,200.0,2.1
241.4488,27.8,21.7,1021.5,240.0,2.6
259.9992,29.4,22.8,1021.1,240.0,1.5
274.4272,30.0,21.7,1020.5,200.0,5.1
285.9107,30.6,22.2,1020.5,220.0,6.2
299.7499,30.6,23.3,1019.2,190.0,4.1
328.6059,31.1,23.3,1018.0,200.0,6.2
312.7057,32.8,23.9,1017.3,210.0,5.7
326.5448,32.2,23.3,1016.8,210.0,5.7
333.0227,31.7,22.8,1016.5,200.0,5.7
325.9559,31.1,22.8,1015.6,210.0,7.2
320.6558,31.1,22.8,1015.7,220.0,5.1
294.4498,30.0,23.3,1015.8,220.0,2.6
299.1609,29.4,23.9,1015.8,210.0,5.7
251.7545,29.4,23.9,1015.9,220.0,5.1
307.4056,29.4,23.9,1015.7,220.0,6.7
213.7705,28.3,22.8,1015.7,300.0,4.1
202.287,25.0,23.3,1015.8,200.0,3.1
182.2644,23.9,21.7,1015.4,200.0,2.6
144.5748,23.9,22.2,1015.0,240.0,2.6
139.2747,24.4,21.7,1015.2,270.0,3.6
137.50799999999998,24.4,21.1,1015.8,290.0,2.6
144.8693,24.4,21.1,1016.0,270.0,2.6
174.3142,25.0,21.1,1016.2,280.0,5.1
186.9756,26.7,21.1,1016.4,300.0,4.1
132.208,27.2,19.4,1016.8,310.0,4.6
300.3388,27.2,18.9,1017.2,310.0,4.1
297.3943,28.3,18.3,1017.1,310.0,5.7
300.9277,28.9,18.9,1016.5,340.0,5.7
320.3614,29.4,17.8,1016.6,300.0,5.1
322.4225,29.4,17.8,1016.1,300.0,4.1
332.7282,30.0,18.3,1015.5,320.0,3.1
292.3886,30.0,18.9,1015.2,340.0,3.1
323.6003,30.0,18.3,1015.3,310.0,3.1
300.3388,29.4,18.9,1015.3,10.0,2.1
294.1553,28.3,18.3,1015.5,20.0,1.5
288.8552,26.7,18.9,1016.1,350.0,2.1
258.5269,26.7,18.9,1016.2,20.0,1.5
324.7781,26.1,19.4,1016.0,0.0,0.0
266.4771,25.6,18.9,1015.7,0.0,0.0
241.4488,25.0,20.0,1016.1,0.0,0.0
226.1374,24.4,20.0,1016.0,170.0,2.6
200.8147,23.3,20.6,1015.6,190.0,2.1
162.8307,23.3,20.6,1015.2,0.0,0.0
162.5363,23.3,21.1,1014.8,350.0,2.1
164.0085,22.8,21.1,1015.2,360.0,2.6
166.6586,22.2,20.6,1015.4,20.0,2.6
180.4977,22.2,20.6,1015.8,40.0,1.5
216.715,22.2,20.0,1015.9,30.0,2.1
242.3321,23.3,20.0,1015.7,10.0,1.5
283.5551,23.9,20.6,1015.7,300.0,1.5
272.6605,25.0,20.6,1015.3,240.0,2.1
284.7329,25.6,20.0,1014.9,300.0,3.6
304.7555,27.8,20.6,1014.7,350.0,3.1
300.3388,28.9,20.0,1014.1,330.0,3.6
301.5166,28.3,19.4,1013.5,330.0,3.6
295.0387,28.9,19.4,1013.2,330.0,3.1
300.6332,28.9,19.4,1012.9,340.0,2.1
293.5664,28.9,18.9,1012.7,0.0,0.0
283.5551,27.2,18.9,1012.8,0.0,0.0
278.5495,26.1,19.4,1013.3,0.0,0.0
279.4328,25.6,20.0,1013.7,220.0,1.5
278.255,25.0,19.4,1013.4,0.0,0.0
297.0998,25.0,20.0,1013.8,270.0,2.6
255.288,24.4,20.0,1013.4,300.0,2.6
232.0264,23.9,20.6,1013.2,310.0,2.1
206.1148,23.9,20.6,1013.1,290.0,1.5
162.2418,22.8,20.6,1012.9,310.0,1.5
159.5918,22.8,20.6,1013.0,320.0,1.5
156.6473,22.2,20.0,1013.0,330.0,2.1
157.5306,22.2,20.0,1013.5,330.0,2.1
170.7809,23.3,20.0,1013.8,340.0,3.1
195.2202,25.6,19.4,1013.6,360.0,4.6
232.3209,26.7,19.4,1013.7,350.0,4.1
269.4215,28.3,20.0,1013.6,40.0,3.6
272.0716,28.3,20.0,1013.4,50.0,3.1
273.8383,28.9,19.4,1013.1,50.0,1.5
273.8383,30.0,20.0,1012.9,40.0,2.6
269.1271,31.1,18.9,1012.5,320.0,3.6
268.8326,31.1,19.4,1011.8,30.0,2.1
287.9719,31.1,17.8,1011.4,360.0,3.1
284.7329,30.6,17.8,1011.5,10.0,2.6
274.1327,29.4,18.9,1011.3,350.0,2.1
282.3773,28.3,17.8,1011.6,10.0,2.1
258.8213,26.7,20.0,1012.3,180.0,2.6
251.1657,25.6,19.4,1012.5,160.0,1.5
247.6322,25.0,19.4,1012.6,80.0,1.5
249.6934,23.3,20.0,1012.6,0.0,0.0
216.4206,22.8,19.4,1012.8,0.0,0.0
148.4027,22.2,19.4,1012.7,0.0,0.0
141.6303,21.7,19.4,1012.9,360.0,2.1
141.0414,21.7,19.4,1012.6,0.0,0.0
139.2747,20.6,18.9,1012.6,0.0,0.0
137.8025,20.6,18.9,1012.6,350.0,2.1
137.50799999999998,21.1,18.9,1012.9,360.0,2.1
157.8251,23.9,20.6,1012.8,0.0,0.0
166.0697,25.6,20.6,1012.8,80.0,2.1
189.9201,26.7,21.1,1012.9,100.0,4.6
214.6539,28.3,21.1,1012.9,80.0,4.1
225.2541,28.9,19.4,1012.8,80.0,2.6
235.8543,30.6,16.7,1012.1,50.0,2.1
237.621,31.7,13.9,1011.6,0.0,0.0
242.3321,31.7,15.6,1011.1,0.0,0.0
245.8655,30.6,18.9,1010.6,110.0,4.1
259.7047,30.0,19.4,1010.5,90.0,4.6
240.271,29.4,19.4,1010.5,140.0,5.1
249.1045,27.8,20.6,1010.8,120.0,4.6
243.51,26.7,20.6,1010.9,160.0,3.6
217.0095,25.6,20.6,1011.4,150.0,4.1
223.4874,25.0,21.1,1011.7,140.0,3.6
204.3481,24.4,20.6,1011.9,120.0,3.6
214.3594,23.9,21.1,1012.0,120.0,2.1
195.2202,22.8,20.6,1011.9,80.0,1.5
141.9248,22.8,20.6,1011.5,90.0,1.5
140.747,22.2,20.6,1011.1,0.0,0.0
154.8806,21.7,20.0,1010.6,120.0,1.5
139.5692,21.7,20.6,1010.4,0.0,0.0
138.6858,21.7,20.6,1010.5,90.0,1.5
133.6802,21.7,20.6,1010.7,0.0,0.0
135.1524,23.3,21.7,1010.8,0.0,0.0
134.858,25.6,22.2,1010.8,180.0,3.1
150.7583,27.2,21.1,1010.7,210.0,4.6
142.2192,27.8,20.6,1010.3,180.0,5.1
158.1195,28.3,19.4,1009.7,160.0,5.1
190.509,29.4,19.4,1008.8,180.0,6.7
205.8204,31.1,20.6,1008.0,190.0,6.2
226.4319,28.9,20.6,1007.6,180.0,5.1
234.382,28.3,20.6,1007.0,180.0,3.6
234.9709,23.9,22.2,1007.5,0.0,0.0
242.3321,24.4,22.8,1007.2,180.0,2.6
246.4545,24.4,22.8,1007.9,200.0,2.6
251.1657,24.4,23.3,1007.3,200.0,2.6
246.7489,23.9,22.2,1008.0,230.0,2.1
246.4545,22.8,21.7,1008.5,240.0,1.5
245.8655,23.3,21.7,1009.0,310.0,2.1
245.2767,22.8,21.1,1009.6,320.0,1.5
223.1929,22.2,20.6,1009.5,320.0,2.1
184.9145,21.7,18.9,1010.2,310.0,2.1
157.5306,20.6,18.3,1010.4,320.0,2.1
132.208,20.0,17.8,1010.7,310.0,1.5
125.1412,20.0,17.2,1011.4,300.0,2.6
123.3744,18.9,16.1,1012.0,310.0,2.6
127.2023,18.9,16.1,1013.1,300.0,2.1
130.7357,20.6,16.1,1014.1,310.0,3.1
166.6586,21.7,16.1,1014.8,310.0,4.6
213.1816,22.8,16.1,1015.4,330.0,4.6
242.3321,23.9,15.0,1015.8,340.0,4.6
255.8768,25.0,14.4,1016.3,340.0,6.2
274.4272,25.6,13.9,1016.3,340.0,5.7
278.5495,26.1,13.3,1016.4,340.0,6.7
282.9662,26.7,12.2,1016.4,310.0,6.2
293.5664,26.7,11.7,1016.7,330.0,5.7
329.7837,26.1,11.1,1017.2,340.0,5.1
276.1939,25.6,10.6,1017.7,340.0,6.2
309.1722,23.9,10.0,1018.5,350.0,5.1
275.8994,21.7,10.6,1019.6,360.0,1.5
262.9436,19.4,10.0,1020.9,360.0,2.1
254.1102,19.4,9.4,1021.8,350.0,2.1
263.2381,17.8,10.0,1022.3,10.0,2.1
247.6322,16.7,10.0,1022.7,0.0,0.0
222.0151,16.1,10.0,1023.2,0.0,0.0
200.2259,15.0,11.7,1023.3,330.0,1.5
176.3754,13.9,11.1,1023.6,330.0,2.1
139.5692,13.3,11.7,1024.0,0.0,0.0
134.2691,13.3,11.7,1024.6,0.0,0.0
128.0857,13.3,11.1,1025.2,330.0,2.1
133.0913,14.4,11.7,1025.7,320.0,1.5
131.619,16.7,11.7,1026.0,290.0,2.1
155.175,19.4,12.2,1026.5,310.0,2.6
189.0367,21.7,12.2,1026.6,340.0,2.6
241.7433,23.9,10.6,1026.7,320.0,2.6
270.0104,24.4,11.1,1026.3,360.0,2.1
261.1769,25.6,11.1,1025.9,0.0,0.0
287.6774,25.6,11.7,1025.6,0.0,0.0
282.0829,27.2,11.7,1025.1,0.0,0.0
283.2607,27.2,11.1,1024.3,300.0,2.6
281.494,27.8,11.7,1024.0,360.0,4.6
300.0443,26.7,11.7,1023.7,310.0,2.6
306.8167,26.7,12.2,1023.6,350.0,2.1
306.5222,25.0,12.2,1023.6,330.0,1.5
