Fox_lodging_Frances,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
86.1,16.1,-11.1,1012.7,210.0,2.1
86.83,16.7,-10.6,1013.0,80.0,2.1
86.25,15.0,-6.1,1013.4,120.0,2.6
84.58,15.0,-6.1,1013.8,100.0,2.1
84.72,15.6,-7.8,1014.5,120.0,2.6
85.15,17.2,-7.2,1014.9,110.0,4.1
85.23,20.0,-7.8,1015.5,90.0,5.1
84.79,21.7,-6.1,1016.0,90.0,2.1
86.13,24.4,-6.1,1015.5,100.0,3.6
87.78,26.7,-3.9,1014.8,190.0,3.6
87.27,27.8,-3.9,1014.0,190.0,2.1
88.05,28.3,-5.6,1013.0,180.0,2.6
86.68,30.0,-8.3,1011.8,180.0,4.6
88.34,29.4,-7.2,1011.1,260.0,5.7
88.33,29.4,-7.2,1010.8,280.0,4.6
88.63,28.9,-9.4,1010.4,290.0,4.1
88.53,27.8,-8.3,1010.2,320.0,4.6
86.0,27.2,-7.8,1010.3,310.0,2.1
85.88,23.3,-5.0,1010.7,220.0,2.1
87.28,22.8,-5.0,1010.8,230.0,2.6
86.73,25.0,-3.9,1010.4,280.0,4.1
86.98,23.3,-0.6,1009.9,280.0,1.5
86.14,20.6,-1.1,1009.9,130.0,2.1
85.74,17.8,-3.3,1010.0,90.0,2.6
86.17,17.8,-1.7,1009.6,90.0,3.1
95.57,17.8,0.6,1009.3,100.0,3.6
101.52,16.7,-0.6,1009.0,80.0,3.6
104.94,16.7,1.1,1009.0,140.0,4.1
98.42,16.1,0.6,1009.0,90.0,4.6
89.0,17.8,1.7,1009.0,110.0,3.6
88.3,21.1,2.8,1008.9,140.0,4.6
90.66,22.8,3.3,1008.8,170.0,3.1
94.01,25.0,3.9,1008.0,160.0,4.1
93.97,27.2,5.0,1007.2,220.0,6.2
93.14,28.9,2.8,1006.0,230.0,6.7
93.81,27.2,2.8,1005.3,260.0,5.7
93.46,27.2,1.1,1003.9,260.0,4.6
94.49,28.3,0.6,1003.3,250.0,5.7
105.49,27.8,0.0,1002.7,220.0,7.2
107.19,26.1,1.7,1002.6,240.0,6.7
106.16,24.4,0.6,1002.9,240.0,6.2
96.35,23.3,1.1,1003.4,220.0,3.6
91.36,22.2,1.1,1003.8,210.0,4.1
89.31,22.2,1.1,1004.2,210.0,2.6
90.23,22.2,0.6,1004.1,160.0,5.1
89.33,20.6,1.1,1004.1,220.0,3.6
89.24,19.4,3.9,1004.1,200.0,5.7
88.73,18.9,3.3,1004.8,300.0,5.1
89.45,17.8,1.1,1004.2,270.0,6.7
96.93,17.2,2.2,1004.0,250.0,4.1
99.45,16.7,1.7,1004.2,260.0,3.1
100.08,16.1,2.2,1005.4,260.0,6.2
90.41,15.0,-1.7,1006.8,280.0,8.2
89.19,13.9,-0.6,1007.7,270.0,6.7
88.85,13.9,-0.6,1008.7,260.0,5.7
92.61,13.3,-0.6,1009.3,270.0,4.6
87.05,14.4,-1.1,1009.8,220.0,3.6
86.66,15.0,-1.7,1009.6,220.0,2.6
86.01,16.7,-1.7,1008.9,160.0,3.1
85.35,18.3,-2.2,1008.1,170.0,4.1
86.78,19.4,-6.7,1007.8,230.0,6.2
97.29,20.0,-6.7,1007.3,280.0,5.7
106.96,19.4,-6.7,1007.2,210.0,4.1
109.61,18.3,-7.8,1007.3,240.0,5.7
99.37,17.8,-7.8,1007.5,260.0,4.1
96.59,17.2,-7.8,1007.9,270.0,4.1
96.52,17.2,-7.2,1008.3,280.0,6.7
89.71,15.0,-5.6,1008.9,240.0,3.6
85.05,15.6,-5.6,1008.8,250.0,3.6
84.69,15.6,-5.0,1008.7,250.0,4.1
83.08,15.6,-5.0,1008.5,280.0,5.7
82.6,13.9,-2.8,1009.0,240.0,6.2
82.33,13.3,-2.2,1008.9,250.0,3.6
91.77,12.2,-2.8,1009.2,240.0,1.5
97.16,12.2,-2.8,1009.7,210.0,3.6
105.99,12.2,-2.8,1010.7,210.0,2.1
97.51,11.1,-1.1,1011.3,130.0,2.1
97.58,12.2,-0.6,1011.9,140.0,3.1
87.28,13.9,-1.1,1012.4,50.0,2.6
87.05,15.0,-1.7,1012.9,0.0,0.0
86.9,16.1,-1.1,1012.8,50.0,2.6
88.69,17.2,-2.2,1012.3,50.0,2.6
89.38,19.4,-2.2,1011.5,230.0,4.6
88.36,18.9,-3.3,1010.9,230.0,3.1
89.25,18.9,-4.4,1010.2,230.0,3.1
97.22,18.3,-3.9,1010.0,230.0,3.1
104.62,20.0,-4.4,1009.6,160.0,2.6
116.34,18.9,-6.7,1009.8,230.0,2.1
106.52,18.3,-6.7,1010.1,240.0,3.6
92.92,17.8,-6.7,1010.5,270.0,4.1
85.93,17.8,-6.7,1010.8,300.0,3.6
85.18,17.2,-6.7,1011.1,270.0,2.6
85.95,14.4,-4.4,1011.2,220.0,1.5
84.89,13.9,-4.4,1011.1,0.0,0.0
86.07,13.3,-4.4,1010.9,270.0,2.6
86.26,11.7,-2.2,1010.8,150.0,1.5
84.27,11.1,-1.7,1010.6,230.0,1.5
94.67,10.6,-1.1,1010.7,230.0,2.1
92.0,10.6,-1.1,1010.6,0.0,0.0
88.8,10.0,-0.6,1011.0,220.0,2.6
97.8,10.6,-0.6,1011.8,230.0,1.5
89.12,12.2,-0.6,1012.4,0.0,0.0
86.73,15.0,-0.6,1012.0,200.0,2.6
88.02,15.6,-1.1,1012.2,350.0,2.1
87.4,17.8,-1.7,1012.1,310.0,3.1
91.28,19.4,-1.7,1011.6,0.0,0.0
97.95,18.9,-3.9,1011.3,330.0,2.1
97.96,22.2,-3.9,1010.7,190.0,3.6
98.65,21.7,-4.4,1010.0,260.0,5.1
98.24,22.8,-4.4,1009.6,270.0,5.7
104.06,22.2,-5.0,1009.3,260.0,4.6
113.46,21.7,-5.6,1009.3,240.0,5.7
103.27,21.1,-5.0,1009.7,230.0,3.6
99.89,20.0,-5.6,1010.4,230.0,3.6
99.39,18.9,-6.1,1011.3,230.0,3.1
98.48,17.8,-5.6,1011.8,220.0,2.1
91.96,18.3,-6.7,1011.9,0.0,0.0
86.4,16.1,-3.9,1012.3,80.0,3.6
86.05,15.0,-3.9,1012.7,80.0,2.1
85.21,13.9,-3.3,1012.2,130.0,2.1
85.51,13.3,-2.8,1012.4,90.0,3.6
95.91,12.8,-3.9,1012.4,100.0,4.1
101.19,12.2,-3.9,1013.1,100.0,3.6
88.87,12.2,-3.9,1013.8,90.0,2.6
88.94,11.7,-3.3,1014.6,100.0,3.1
91.81,13.9,-3.3,1015.5,90.0,4.1
93.35,16.1,-2.8,1016.0,110.0,3.6
93.93,18.3,-3.3,1016.6,80.0,1.5
94.26,20.6,-4.4,1016.5,30.0,2.1
95.49,21.7,-3.9,1015.9,190.0,2.1
93.38,23.3,-2.8,1015.2,190.0,1.5
91.22,23.3,-2.8,1014.5,190.0,1.5
89.73,24.4,-2.8,1014.1,60.0,2.1
95.81,25.0,-3.9,1013.9,340.0,3.1
105.14,25.0,-3.3,1014.0,340.0,1.5
112.98,25.0,-3.3,1014.2,10.0,2.1
107.46,23.9,-3.3,1014.7,220.0,1.5
104.05,22.8,-2.2,1015.4,240.0,2.6
103.3,21.7,-2.8,1016.1,0.0,0.0
101.83,21.1,-2.2,1016.7,0.0,0.0
86.72,20.6,-1.7,1016.9,0.0,0.0
85.24,18.9,0.0,1017.1,80.0,3.6
85.03,17.2,-0.6,1017.4,90.0,2.1
84.3,16.7,-1.7,1017.6,100.0,3.1
85.03,16.1,-1.7,1017.7,80.0,4.1
86.09,16.1,-1.7,1018.0,50.0,2.1
86.55,15.0,-1.7,1018.7,110.0,2.6
87.25,15.6,-2.2,1019.2,0.0,0.0
87.55,15.0,-0.6,1020.2,0.0,0.0
89.16,17.8,-2.8,1020.9,120.0,3.1
88.62,20.0,-3.3,1021.3,100.0,3.1
90.23,22.2,-2.2,1021.2,120.0,3.1
90.54,23.3,-1.7,1021.0,120.0,3.6
94.62,25.0,-1.1,1020.2,120.0,3.1
104.56,25.6,-2.8,1019.1,350.0,1.5
100.45,26.7,-6.7,1018.0,350.0,1.5
88.7,28.3,-6.1,1017.0,110.0,3.1
89.43,27.2,-7.8,1016.4,310.0,2.6
90.5,27.8,-8.3,1015.8,270.0,2.1
101.23,27.8,-7.2,1015.4,180.0,2.6
106.8,26.1,-6.1,1015.1,220.0,2.1
89.47,24.4,-5.0,1015.4,220.0,1.5
85.51,22.8,-4.4,1015.8,220.0,2.1
85.41,23.9,-5.0,1016.1,350.0,1.5
84.82,21.7,-3.3,1016.2,0.0,0.0
84.51,19.4,-1.7,1016.3,110.0,2.1
84.95,18.9,-2.8,1016.3,0.0,0.0
84.85,17.8,-3.3,1016.3,140.0,5.1
85.18,17.2,-3.3,1016.1,120.0,1.5
85.02,16.7,-2.8,1016.2,110.0,1.5
93.8,16.1,-2.8,1016.2,110.0,3.1
91.55,15.6,-2.8,1016.6,110.0,2.1
86.77,15.6,-2.8,1017.2,100.0,1.5
87.35,18.9,-3.3,1017.4,100.0,2.6
87.77,21.7,-3.9,1017.6,100.0,3.6
99.88,24.4,-6.1,1017.4,90.0,5.1
89.47,26.7,-5.6,1016.9,100.0,3.6
91.31,28.3,-5.6,1016.1,100.0,2.6
91.2,28.9,-6.7,1015.0,40.0,4.1
90.38,30.0,-6.7,1014.0,40.0,2.1
90.91,30.6,-7.2,1012.9,100.0,2.1
91.06,30.0,-7.2,1012.0,100.0,2.6
95.65,31.1,-7.2,1011.5,180.0,2.6
87.24,30.6,-8.9,1011.2,250.0,2.6
85.93,28.3,-6.1,1011.4,220.0,2.1
85.43,26.7,-6.1,1012.0,250.0,2.6
86.14,25.6,-5.6,1012.8,240.0,1.5
87.27,23.3,-3.9,1013.6,240.0,2.6
87.5,25.0,-5.0,1013.5,300.0,2.1
86.36,21.7,-3.3,1013.9,0.0,0.0
87.52,20.6,-2.2,1014.0,100.0,2.6
86.5,18.3,-1.1,1013.9,130.0,1.5
86.28,18.3,-3.3,1013.8,140.0,1.5
95.84,17.8,-3.9,1014.1,0.0,0.0
103.99,16.7,-2.8,1014.6,90.0,2.6
96.49,16.1,-1.1,1015.2,100.0,2.6
89.21,16.1,-1.7,1016.2,100.0,3.6
91.36,19.4,-3.3,1016.8,100.0,4.1
98.45,21.7,-4.4,1017.1,100.0,4.1
92.11,25.0,-3.9,1017.6,130.0,3.1
94.26,26.7,-4.4,1017.3,120.0,2.6
96.47,28.9,-4.4,1016.6,120.0,1.5
95.14,30.6,-6.7,1015.8,340.0,2.1
95.87,31.7,-7.2,1014.9,330.0,4.1
97.83,32.2,-6.7,1014.0,240.0,2.6
101.55,32.2,-7.8,1013.2,240.0,2.1
109.76,32.2,-8.3,1012.6,60.0,3.1
118.55,31.7,-8.3,1012.6,330.0,4.1
112.71,30.6,-9.4,1012.7,330.0,3.6
100.77,29.4,-7.2,1012.7,330.0,3.1
88.53,26.7,-5.6,1013.5,0.0,0.0
89.24,27.8,-6.1,1013.8,0.0,0.0
88.83,24.4,-3.3,1013.8,0.0,0.0
88.88,23.3,-2.8,1013.8,0.0,0.0
88.48,21.1,-1.7,1013.9,120.0,2.1
89.88,20.6,-2.8,1014.1,100.0,2.6
89.97,20.0,-6.1,1013.9,90.0,3.1
95.95,18.9,-3.9,1014.5,90.0,1.5
105.66,18.3,-5.0,1014.4,100.0,1.5
100.41,17.8,-3.9,1015.0,110.0,2.1
94.91,17.8,-3.3,1016.3,120.0,2.1
95.1,19.4,-3.9,1016.9,80.0,2.1
94.31,22.2,-5.0,1016.7,90.0,4.1
95.84,25.0,-5.6,1017.1,130.0,3.6
96.98,26.7,-5.6,1017.0,60.0,2.1
100.64,28.3,-6.1,1015.9,0.0,0.0
100.47,30.0,-5.6,1015.2,0.0,2.1
101.09,31.7,-6.1,1014.1,200.0,3.1
99.27,32.8,-6.1,1013.2,240.0,2.6
100.56,32.2,-6.7,1012.7,260.0,4.6
111.92,32.2,-6.1,1011.9,270.0,1.5
115.55,31.7,-5.0,1011.6,230.0,4.6
113.19,31.1,-5.0,1011.8,250.0,4.1
111.27,29.4,-3.9,1012.5,200.0,1.5
109.34,28.3,-3.3,1013.4,0.0,0.0
108.52,26.1,-3.3,1014.0,90.0,1.5
100.23,25.0,-0.6,1014.7,80.0,2.1
93.3,23.9,-1.1,1015.5,70.0,2.6
91.7,22.8,-1.7,1015.9,100.0,3.1
93.09,20.6,-0.6,1015.6,110.0,3.1
93.8,21.7,-2.8,1015.5,100.0,3.6
102.29,20.6,-2.8,1015.8,100.0,3.6
116.27,21.7,-4.4,1016.2,0.0,0.0
94.67,22.2,-6.7,1016.8,0.0,0.0
103.04,21.1,-5.6,1017.7,0.0,0.0
105.83,23.3,-4.4,1018.1,0.0,0.0
95.74,26.1,-6.1,1018.0,0.0,1.5
98.91,28.9,-10.6,1017.7,90.0,5.7
107.78,30.6,-10.6,1017.2,70.0,4.6
100.4,32.2,-10.6,1016.4,60.0,5.1
99.42,33.3,-11.1,1015.2,80.0,3.1
99.66,33.9,-11.1,1014.1,330.0,1.5
101.24,35.0,-11.7,1012.6,30.0,2.1
102.5,35.0,-12.8,1011.8,310.0,2.6
120.03,35.0,-12.8,1010.8,140.0,3.1
130.83,33.9,-12.2,1010.3,210.0,3.1
116.26,32.2,-9.4,1010.5,240.0,3.6
99.07,30.6,-10.6,1010.7,250.0,2.6
87.84,31.1,-8.9,1011.2,340.0,3.6
87.88,26.7,-5.6,1011.5,220.0,2.1
89.02,27.2,-5.6,1011.5,100.0,2.1
89.11,25.6,-3.9,1011.7,230.0,1.5
88.31,25.0,-5.0,1011.9,240.0,2.1
89.58,24.4,-4.4,1011.7,0.0,0.0
91.78,25.0,-5.0,1010.9,60.0,2.1
95.07,23.3,-5.0,1010.7,110.0,2.1
95.36,22.8,-5.0,1010.3,100.0,2.1
93.79,22.8,-4.4,1010.1,0.0,0.0
94.08,23.3,-4.4,1010.2,90.0,2.6
93.73,25.0,-8.3,1009.2,80.0,5.7
93.68,25.6,-7.8,1010.0,220.0,2.1
95.87,27.8,-8.9,1009.1,0.0,0.0
97.35,28.3,-7.8,1009.5,130.0,2.6
100.57,30.0,-10.0,1008.7,0.0,0.0
97.52,31.7,-9.4,1007.4,0.0,2.1
96.24,31.7,-10.0,1007.5,150.0,3.6
97.36,31.7,-10.0,1006.3,0.0,0.0
106.06,31.7,-9.4,1006.2,0.0,2.1
115.9,31.1,-6.7,1006.2,0.0,0.0
114.02,30.6,-6.1,1006.6,290.0,6.7
111.91,29.4,-2.8,1006.8,290.0,6.7
107.73,26.7,4.4,1007.8,280.0,6.7
105.79,26.1,5.0,1008.3,330.0,4.1
98.79,25.0,7.8,1011.413905088622,200.0,6.7
90.65,22.8,9.4,1010.7,210.0,2.1
90.62,19.4,13.3,1012.3,140.0,3.6
89.39,17.2,14.4,1012.2,170.0,4.6
88.61,16.7,15.6,1011.5,70.0,5.1
91.6,17.2,15.0,1011.6,40.0,2.6
97.94,16.7,15.0,1011.2,90.0,3.1
106.35,16.7,15.0,1011.2,140.0,1.5
98.44,17.2,15.0,1011.5,0.0,0.0
89.27,17.2,15.0,1011.9,90.0,3.1
91.67,18.3,15.0,1012.2,100.0,3.1
89.55,20.6,15.0,1012.5,140.0,4.1
91.01,22.2,13.3,1012.9,170.0,4.6
92.33,23.3,12.2,1013.0,170.0,5.1
92.07,23.9,12.2,1012.4,160.0,5.1
92.53,25.6,12.2,1011.3,160.0,3.1
91.47,26.1,10.0,1010.4,170.0,5.7
92.65,27.2,8.9,1009.5,170.0,5.1
92.83,26.7,6.7,1009.0,190.0,6.2
98.4,26.1,6.7,1008.9,170.0,4.1
110.73,25.6,6.1,1009.4,270.0,6.7
107.88,24.4,8.3,1010.1,270.0,7.2
100.19,23.3,10.0,1010.7,280.0,8.8
87.16,22.2,9.4,1011.4,290.0,6.7
87.16,21.7,9.4,1011.8,290.0,4.6
88.11,21.7,10.0,1012.0,300.0,1.5
86.46,20.0,11.7,1012.2,230.0,2.1
87.21,19.4,12.2,1012.0,230.0,3.1
86.65,19.4,12.2,1011.9,100.0,1.5
88.32,19.4,12.2,1011.8,80.0,1.5
88.71,18.9,12.2,1012.1,80.0,2.1
87.39,17.8,12.2,1012.4,80.0,1.5
88.24,17.2,11.7,1012.7,90.0,2.1
93.0,17.2,12.2,1013.3,90.0,2.1
101.57,18.9,11.1,1013.8,150.0,3.1
90.42,20.6,10.6,1013.9,140.0,2.1
90.59,21.7,10.0,1013.7,120.0,3.6
89.96,22.8,8.9,1013.4,170.0,6.2
92.08,23.9,7.8,1012.5,150.0,6.2
89.08,24.4,6.7,1011.6,140.0,4.6
89.05,25.6,6.1,1010.5,280.0,2.1
90.16,27.2,6.1,1009.1,280.0,3.1
89.05,27.8,5.6,1008.2,280.0,2.6
90.4,26.7,5.6,1007.6,110.0,4.6
90.45,26.7,3.9,1007.1,160.0,1.5
90.78,26.1,4.4,1006.6,360.0,4.6
88.41,25.6,5.0,1006.6,340.0,1.5
89.29,23.9,6.7,1007.0,250.0,3.6
88.31,24.4,0.6,1007.2,280.0,5.7
89.37,23.3,1.1,1007.2,270.0,5.7
88.1,22.8,2.2,1007.3,270.0,5.1
90.0,22.2,2.2,1007.6,280.0,6.2
88.1,21.7,1.7,1007.4,290.0,3.6
89.03,20.0,3.9,1007.4,240.0,2.6
88.95,18.9,5.0,1007.7,240.0,2.1
88.35,17.8,6.7,1008.0,220.0,1.5
86.56,18.3,4.4,1008.3,90.0,1.5
85.76,17.8,3.9,1008.7,100.0,2.1
87.2,18.9,5.0,1009.4,190.0,5.7
85.61,18.9,6.7,1010.0,180.0,6.7
83.16,20.0,7.2,1010.5,160.0,6.2
84.56,17.2,10.6,1011.3,210.0,8.8
84.13,17.8,12.2,1010.8,160.0,7.7
83.64,13.3,11.1,1011.413905088622,230.0,9.8
84.98,14.4,12.2,1011.9,270.0,3.1
83.68,14.4,11.1,1011.5,320.0,2.1
83.28,16.1,11.1,1011.5,130.0,3.1
85.39,16.7,12.2,1011.9,90.0,4.1
86.07,16.1,10.0,1012.0,150.0,3.1
86.63,16.1,10.0,1012.5,100.0,1.5
85.84,16.1,10.6,1013.1,70.0,2.6
86.08,15.6,10.6,1014.3,80.0,2.1
85.51,15.6,10.6,1014.6,80.0,2.1
86.72,14.4,11.7,1015.1,100.0,2.1
87.73,14.4,11.1,1015.5,110.0,1.5
87.2,14.4,11.7,1015.9,80.0,2.6
86.79,13.3,11.7,1015.9,100.0,2.1
86.19,13.3,11.1,1016.0,70.0,2.6
91.88,13.3,11.1,1016.1,80.0,3.1
104.22,12.8,10.6,1016.5,110.0,2.6
90.73,12.8,10.6,1016.8,100.0,2.1
87.97,13.3,10.6,1017.1,100.0,2.1
87.78,15.0,10.0,1017.6,120.0,2.6
87.82,16.7,9.4,1017.5,90.0,2.6
88.23,18.9,8.9,1017.6,150.0,3.1
89.05,19.4,7.8,1017.4,50.0,2.6
88.79,21.1,7.8,1016.6,50.0,2.6
88.37,21.7,6.7,1016.1,80.0,3.6
88.58,22.8,5.0,1015.5,0.0,0.0
91.0,23.3,5.6,1014.6,210.0,2.6
88.31,23.3,5.0,1013.9,210.0,1.5
101.32,23.3,5.0,1013.6,150.0,1.5
110.13,23.3,6.1,1013.6,220.0,3.6
104.8,22.2,6.1,1013.6,230.0,2.6
94.89,21.7,7.2,1013.9,230.0,3.1
88.2,21.1,10.0,1014.4,0.0,0.0
87.23,20.0,8.9,1014.5,260.0,2.1
87.96,18.9,10.6,1014.4,220.0,2.1
88.01,18.3,10.6,1014.7,230.0,2.1
88.06,17.2,10.6,1014.7,240.0,2.1
87.34,17.2,10.0,1014.5,0.0,0.0
86.84,16.1,11.1,1014.2,250.0,2.1
89.43,16.7,9.4,1014.2,0.0,0.0
90.62,16.1,10.6,1014.4,0.0,0.0
95.96,15.0,11.1,1014.8,0.0,0.0
94.27,16.1,10.0,1015.5,220.0,1.5
90.23,17.8,10.0,1016.2,240.0,2.6
89.07,20.0,9.4,1016.6,0.0,0.0
90.08,21.7,9.4,1017.0,200.0,2.1
92.41,23.3,8.9,1017.1,200.0,1.5
92.52,24.4,7.8,1016.6,0.0,0.0
93.17,25.0,6.1,1016.2,0.0,0.0
92.65,26.7,6.7,1015.6,250.0,5.1
92.04,26.1,6.1,1015.1,290.0,1.5
94.14,27.2,3.9,1014.3,280.0,6.2
99.37,27.2,3.3,1014.2,280.0,5.1
113.52,26.1,3.3,1014.3,240.0,2.1
110.63,26.1,4.4,1014.4,230.0,3.1
108.27,24.4,7.2,1014.8,220.0,1.5
107.68,23.9,6.7,1015.2,200.0,1.5
104.13,23.3,6.7,1015.5,0.0,0.0
90.01,22.2,8.9,1015.7,0.0,0.0
90.02,21.7,8.9,1015.9,0.0,0.0
89.34,20.6,9.4,1016.0,0.0,0.0
88.77,19.4,8.3,1015.9,90.0,3.1
89.32,18.9,7.2,1016.0,0.0,0.0
99.39,18.3,7.8,1016.1,100.0,2.6
105.87,17.2,8.3,1016.0,110.0,2.1
105.19,16.7,8.3,1016.2,110.0,2.1
97.81,18.3,7.8,1016.7,90.0,4.1
92.5,19.4,7.8,1016.9,120.0,3.6
91.86,21.7,7.8,1017.1,120.0,2.6
91.12,23.9,7.2,1016.7,140.0,3.1
93.22,25.0,7.2,1016.3,120.0,1.5
93.6,26.1,5.6,1015.4,360.0,1.5
92.72,27.2,5.0,1014.3,360.0,1.5
92.79,28.3,5.0,1013.2,360.0,1.5
92.72,28.9,4.4,1012.2,290.0,3.1
94.48,29.4,3.3,1011.2,0.0,0.0
97.1,29.4,2.8,1010.8,0.0,2.1
114.88,29.4,3.9,1010.4,0.0,0.0
111.26,28.3,3.3,1010.1,280.0,4.1
99.64,27.8,0.6,1010.2,290.0,4.1
89.59,25.0,5.6,1010.4,220.0,2.1
88.51,23.9,6.7,1010.6,0.0,0.0
88.99,25.6,2.8,1010.4,280.0,1.5
89.61,21.7,8.9,1010.3,220.0,1.5
91.06,21.7,6.1,1010.2,90.0,2.1
89.24,20.6,7.2,1010.0,90.0,2.6
89.59,20.0,6.1,1009.9,90.0,2.1
95.08,18.9,6.7,1009.6,110.0,2.6
97.59,18.3,5.0,1009.5,110.0,3.6
90.87,18.3,6.1,1009.6,110.0,4.1
91.02,18.9,6.1,1010.0,110.0,3.6
90.73,20.0,6.7,1010.2,100.0,4.6
90.76,22.8,6.1,1010.4,100.0,3.1
92.9,25.0,5.6,1010.1,100.0,1.5
92.69,26.7,3.9,1009.7,10.0,2.1
92.98,29.4,3.9,1008.8,260.0,3.1
93.23,29.4,3.3,1007.5,260.0,5.1
95.29,30.0,2.8,1006.4,240.0,4.1
92.93,31.1,2.8,1004.9,250.0,3.1
96.31,31.7,2.8,1003.7,250.0,4.1
97.76,31.1,2.8,1003.5,250.0,5.7
108.06,30.6,1.7,1003.1,260.0,6.2
108.09,30.0,1.1,1002.6,290.0,7.2
103.55,28.3,-1.7,1002.6,270.0,5.7
101.98,25.6,1.1,1002.7,250.0,2.6
89.53,25.6,-1.1,1002.8,260.0,5.7
89.62,25.0,-0.6,1002.2,260.0,4.6
87.93,24.4,-1.7,1002.3,260.0,3.6
88.65,23.3,0.0,1002.4,0.0,0.0
87.77,22.8,1.7,1002.5,240.0,5.1
90.79,22.2,2.8,1002.0,240.0,5.1
96.23,22.2,2.2,1001.7,260.0,3.6
98.54,21.7,1.1,1001.5,270.0,4.1
80.13,18.9,3.3,1001.9,180.0,2.1
60.59,19.4,4.4,1002.6,0.0,0.0
66.31,21.7,1.1,1003.1,260.0,5.7
78.47,22.2,0.6,1003.2,240.0,4.1
61.09,23.3,-2.2,1003.4,260.0,9.3
60.34,24.4,-1.1,1003.4,270.0,6.2
63.23,25.0,0.6,1002.8,260.0,6.2
60.43,25.6,1.1,1002.1,250.0,5.1
61.24,27.2,-3.3,1001.2,280.0,9.3
60.58,27.8,-6.7,1000.0,260.0,11.3
59.41,27.8,-10.6,1000.5,260.0,12.4
61.3,25.6,-12.8,1001.5,290.0,14.9
68.48,24.4,-15.0,1002.3,290.0,15.4
81.83,22.8,-8.3,1003.4,310.0,10.8
87.73,21.7,-9.4,1004.5,300.0,9.3
76.84,20.6,-3.3,1005.9,320.0,8.8
75.64,19.4,-3.3,1006.2,320.0,11.3
75.18,18.9,-2.8,1006.7,310.0,7.2
74.97,18.3,-2.2,1007.0,320.0,4.1
75.69,17.8,-2.8,1007.2,300.0,3.1
74.97,17.8,-2.2,1007.0,290.0,4.1
75.73,17.2,-2.8,1007.1,300.0,5.1
74.71,16.7,-3.3,1007.5,300.0,4.1
75.39,16.1,-3.9,1007.9,320.0,3.6
83.74,15.0,-2.8,1008.9,310.0,2.1
87.51,15.6,-3.9,1009.8,290.0,1.5
86.28,17.2,-4.4,1010.1,310.0,2.6
85.63,18.3,-3.9,1010.4,290.0,2.6
76.15,20.0,-3.9,1010.5,290.0,2.6
87.27,21.7,-5.0,1010.3,280.0,3.6
89.63,22.8,-4.4,1010.0,320.0,3.6
88.02,23.9,-5.0,1009.4,260.0,3.1
86.7,25.6,-5.6,1009.0,300.0,3.6
84.51,25.6,-5.0,1011.413905088622,250.0,3.6
84.21,26.7,-4.4,1008.1,240.0,5.1
86.36,26.1,-5.0,1008.1,210.0,4.1
86.86,26.1,-5.0,1008.3,220.0,4.6
87.48,26.1,-5.6,1008.7,180.0,1.5
85.65,25.0,-4.4,1009.6,90.0,4.6
86.16,23.9,-3.3,1010.4,110.0,4.1
85.53,23.3,-4.4,1010.7,150.0,3.6
85.84,22.2,-2.2,1010.8,80.0,3.6
86.0,20.6,-1.7,1011.1,80.0,3.1
85.4,20.0,-2.2,1011.4,80.0,3.6
86.68,20.0,-1.1,1011.7,90.0,1.5
86.24,20.0,-1.1,1011.7,80.0,4.6
85.95,18.3,-0.6,1011.9,100.0,3.6
85.78,18.3,-1.1,1012.2,110.0,2.6
85.12,17.2,-1.1,1012.9,110.0,2.6
87.92,17.8,-0.6,1013.8,0.0,0.0
88.52,20.0,-1.1,1014.4,0.0,0.0
88.06,21.7,-2.8,1014.5,60.0,5.1
87.91,22.2,-3.3,1014.3,80.0,5.1
91.34,23.9,-3.3,1014.1,80.0,3.1
90.51,25.0,-2.8,1013.6,80.0,2.6
90.12,25.6,-3.9,1012.7,300.0,4.6
90.57,26.1,-4.4,1012.2,270.0,4.1
85.64,25.6,-5.0,1011.7,270.0,1.5
84.93,26.7,-5.0,1011.1,0.0,0.0
85.77,27.2,-4.4,1011.2,20.0,3.1
86.65,26.7,-4.4,1011.3,50.0,2.6
86.42,26.1,-3.9,1011.8,20.0,3.6
85.48,25.6,-3.3,1012.5,20.0,2.6
85.6,25.0,-2.8,1013.4,40.0,5.1
84.78,22.8,-2.2,1014.4,80.0,4.6
87.08,22.8,-3.3,1014.6,70.0,5.1
85.2,20.6,-2.8,1015.0,100.0,3.6
86.14,20.0,-2.8,1015.4,100.0,1.5
84.48,19.4,-2.8,1015.3,130.0,1.5
85.76,20.0,-3.3,1015.4,0.0,0.0
95.84,17.8,-1.7,1015.6,110.0,1.5
93.86,17.2,-1.7,1015.7,0.0,0.0
88.7,16.7,-1.1,1015.9,90.0,2.1
90.86,17.8,-2.2,1016.5,90.0,2.6
91.5,20.0,-1.7,1016.9,60.0,3.1
91.24,22.2,-2.2,1017.0,70.0,3.1
91.53,23.9,-2.8,1017.0,60.0,2.6
91.87,24.4,-2.8,1016.8,320.0,2.1
92.34,26.1,-3.9,1016.1,0.0,0.0
92.18,27.2,-6.1,1015.5,340.0,6.2
101.41,28.3,-5.0,1014.7,290.0,6.2
96.48,29.4,-7.2,1013.7,320.0,6.2
94.15,28.9,-5.6,1013.1,180.0,3.1
93.31,29.4,-6.1,1012.7,180.0,1.5
99.92,28.9,-7.2,1012.3,180.0,1.5
